5338	2805	3431	2541	2412	2514	1346	7394	9133	262
3406	4137	7805	5476	16	6485	4883	1118	1431	7570
6164	4046	4359	8761	1406	8676	4404	4328	4587	4804
8668	953	5244	9807	9589	1529	9742	2519	6277	1824
928	3510	2747	770	3976	6685	1460	7177	9693	4152
5029	5808	7694	7253	7612	5136	8730	931	8995	7876
5045	6091	4203	6286	5445	1781	2148	8190	5061	5394
3502	8076	8812	337	8203	4884	7858	8669	1831	5727
9450	3330	2522	4850	8579	3781	7755	5990	3473	1325
4067	1493	2271	8112	3886	5796	9332	8805	1799	8697
2731	1380	9899	5465	6112	2854	4692	5306	2308	4388
8472	1595	8471	4463	7853	3753	9297	6288	4966	5230
6718	5963	4052	7591	7648	9224	6289	3562	9046	2818
2560	5070	4672	2759	4273	5619	9274	8274	7660	8142
8146	1848	1460	3906	2804	2982	5436	8257	9420	5530
1559	5185	425	5637	9425	7391	7586	7165	3968	1416
2262	3411	6307	608	7996	9595	4666	5979	2365	7863
1087	3163	2737	8419	674	3298	7526	3084	8369	3702
8090	9025	2220	2212	4295	7895	1096	2414	887	4039
2588	4344	8584	6460	743	9142	8549	3108	523	4682
8202	8456	247	3956	7796	5366	505	8696	1651	1094
4795	6265	4710	4370	4900	3933	6587	5803	4526	2200
8350	5028	7320	3470	2346	4513	365	5510	3061	524
7260	3180	8769	906	3443	874	9136	7826	4783	4396
5835	2202	5101	4392	6859	4033	8451	5051	4490	4838
4259	3798	4367	61	7927	739	5500	9206	6637	3974
7359	8472	480	5763	4345	3917	857	2158	9088	945
2674	3406	7178	2977	3826	4144	6259	748	3560	7933
5047	6383	7275	3543	902	3748	6534	4646	7468	2765
8957	6585	479	5378	1941	2463	830	2804	974	7446
996	4029	6613	8691	259	3053	3624	2834	8517	3111
2320	3121	6633	1289	4121	3432	6621	504	6410	2461
9851	1390	6929	6777	2043	5324	6723	1227	7253	1964
2686	1657	2104	9529	744	3646	3468	1568	5385	2592
4084	8238	8183	2323	4757	1603	7785	8731	1370	170
2853	4832	2192	2977	9189	4810	3780	3581	4713	3901
1722	9201	1434	7212	2665	9835	3475	4588	9733	343
9442	1183	8367	2843	3015	6218	72	6327	1426	3734
1117	1389	604	4344	922	1219	2997	2513	2477	3324
2774	7299	5243	4079	3681	3370	145	2112	5084	502
1229	7841	891	9930	8082	381	506	3228	5805	5801
5255	4287	8250	4385	4907	3666	4617	5397	7293	4445
2693	8665	3225	840	5812	3080	4501	9559	7624	9378
7562	7285	2417	1452	6449	5426	2284	6145	3691	9482
9953	8388	9712	187	4086	6159	7668	5326	628	4384
8690	8267	1941	2801	5764	98	3549	8116	1658	3072
4597	5519	7380	9097	59	7802	2595	8450	3258	834
8205	7687	8111	5564	6907	4176	4865	2695	4297	9458
2628	3450	3745	1353	6483	8795	223	9858	7818	9258
810	8037	5815	5445	4441	2625	3947	35	9547	3176
6833	5688	9756	2729	2816	5869	2045	5421	1556	5653
30	6174	1253	6189	2906	7364	7340	5820	1867	2649
6380	652	8298	1645	253	3850	3674	7768	4101	5225
7516	8109	2383	1550	4783	8216	912	9942	92	5453
9535	1460	695	7973	3047	9486	8096	1203	177	7512
1761	1838	2364	3659	6351	9016	5411	5360	7900	8833
1629	9259	1955	9595	5740	824	5351	7730	8016	1610
7701	1352	9217	8917	8073	4518	2124	7214	365	4637
7803	623	2087	2874	2378	7259	1922	1369	2800	4416
469	9903	4418	8981	3966	1439	2145	249	5751	7747
3079	4104	8801	1804	3431	4699	6241	4143	9538	7024
6285	7228	5490	9866	9605	7679	160	3281	6120	4109
5779	5965	7688	6530	344	2068	6630	2452	9623	9543
8164	9967	7239	3932	837	6308	673	7792	4517	6490
9097	5332	1608	468	6026	1570	8831	2436	887	7198
8431	4533	7450	4298	277	6039	5286	2784	5930	5452
8251	8148	3578	4176	1848	4627	5301	3229	6701	7772
9121	1948	3309	1281	3149	512	6017	8539	1426	1992
5098	5615	3295	928	7644	8619	8124	7601	3079	7297
7666	2515	236	5463	285	4983	4388	9518	4551	3154
2419	7660	1052	8177	2530	2267	2397	3249	5754	92
6015	8867	5392	6807	5614	2915	3020	4879	8691	946
7451	1878	141	1052	6029	5967	3854	4388	3262	8579
2311	2044	2496	313	2406	7240	7989	4170	9408	1776
5662	9473	1584	1308	8632	8613	9245	9549	5297	9684
4011	3054	3324	3124	6229	6479	5414	1022	6676	2427
429	4875	4425	1120	8804	3404	4114	3589	5052	3568
1927	8655	8768	3234	2913	9455	5033	1200	8499	65
5477	9567	9397	1154	862	4149	4260	9629	5365	8871
7883	395	7929	7002	2375	1390	8065	4693	7307	8953
8752	8769	2721	2423	8936	9417	1149	9697	5618	9535
1135	1641	6065	8992	2168	4882	8311	4252	7761	1310
8719	5801	5977	2462	8429	3673	4214	2778	191	6096
1828	3876	5490	2317	6889	4605	1620	9981	6658	875
5714	5492	3140	3172	3672	2769	2235	2121	5438	1976
1791	3631	7847	954	3813	291	6052	1988	978	3822
7691	4754	7246	5020	5515	9193	6831	4752	1652	185
5838	4145	3915	5033	8854	9263	4263	8621	5623	9163
1807	4861	9851	1736	6772	4530	1411	966	7349	6987
7034	9201	5192	9156	4579	9574	453	7032	482	848
6929	5360	8780	2766	6488	33	8928	6476	5176	7494
4837	7577	1753	3047	5578	4112	6701	9958	1142	9990
8816	7222	4634	6906	932	7268	6849	6554	4172	5975
1791	8852	6772	2027	9664	251	388	5572	4712	3032
9138	6199	9734	4560	1540	5897	422	71	6774	6629
9009	3493	5859	8924	4380	8167	7187	9710	3392	9025
3297	2602	9567	4882	2387	807	59	9090	1461	3633
2672	4635	7372	8572	9691	5047	2002	862	3835	4395
2697	7330	7512	3191	4444	895	6557	4205	2836	9640
3292	1411	8590	1861	9165	1005	4210	8792	5556	391
